MARKERS	FST	RANKING	QUARTILE
1_00003555_00284378	NaN	13571	NA
1_00003570_00285536	NaN	13572	NA
1_00003570_00285567	NaN	13573	NA
1_00003573_00285809	NaN	13574	NA
1_00003615_00289128	NaN	13575	NA
1_00003623_00289813	NaN	13576	NA
1_00003624_00289852	NaN	13577	NA
1_00003625_00289947	NaN	13578	NA
1_00003625_00289971	NaN	13579	NA
1_00003626_00290051	NaN	13580	NA
1_00003641_00291231	NaN	13581	NA
1_00003641_00291246	NaN	13582	NA
1_00003684_00294660	NaN	13583	NA
1_00003684_00294668	NaN	13584	NA
1_00003721_00297624	NaN	13585	NA
1_00003721_00297665	NaN	13586	NA
1_00003728_00298169	NaN	13587	NA
1_00003734_00298702	NaN	13588	NA
1_00003738_00299011	NaN	13589	NA
1_00003760_00300730	NaN	13590	NA
1_00003763_00301014	NaN	13591	NA
1_00003787_00302899	NaN	13592	NA
1_00003790_00303191	NaN	13593	NA
1_00003797_00303714	NaN	13594	NA
1_00003816_00305251	NaN	13595	NA
1_00003820_00305553	NaN	13596	NA
1_00003841_00307224	NaN	13597	NA
1_00003852_00308113	NaN	13598	NA
1_00003858_00308601	NaN	13599	NA
1_00003860_00308772	NaN	13600	NA
1_00003863_00309039	NaN	13601	NA
1_00003865_00309159	NaN	13602	NA
1_00003884_00310679	NaN	13603	NA
1_00003890_00311161	NaN	13604	NA
1_00003892_00311294	NaN	13605	NA
1_00003896_00311638	NaN	13606	NA
1_00003911_00312855	NaN	13607	NA
1_00003961_00316809	NaN	13608	NA
1_00003978_00318241	NaN	13609	NA
1_00004000_00319978	NaN	13610	NA
1_00004020_00321540	NaN	13611	NA
1_00004021_00321623	NaN	13612	NA
1_00004032_00322561	NaN	13613	NA
1_00004101_00328062	NaN	13614	NA
1_00004108_00328631	NaN	13615	NA
1_00004108_00328637	NaN	13616	NA
1_00004114_00329105	NaN	13617	NA
1_00004128_00330230	NaN	13618	NA
1_00004132_00330539	NaN	13619	NA
1_00004151_00332036	NaN	13620	NA
1_00004153_00332196	NaN	13621	NA
1_00004162_00332957	NaN	13622	NA
1_00004179_00334295	NaN	13623	NA
1_00004182_00334547	NaN	13624	NA
1_00004200_00335999	NaN	13625	NA
1_00004215_00337190	NaN	13626	NA
1_00004216_00337262	NaN	13627	NA
1_00004223_00337773	NaN	13628	NA
1_00004238_00339005	NaN	13629	NA
1_00004255_00340328	NaN	13630	NA
1_00004308_00344599	NaN	13631	NA
1_00004316_00345226	NaN	13632	NA
1_00004319_00345453	NaN	13633	NA
1_00004319_00345454	NaN	13634	NA
1_00004337_00346935	NaN	13635	NA
1_00004341_00347226	NaN	13636	NA
1_00004369_00349516	NaN	13637	NA
1_00004393_00351374	NaN	13638	NA
1_00004393_00351390	NaN	13639	NA
1_00004397_00351691	NaN	13640	NA
1_00004397_00351750	NaN	13641	NA
1_00004407_00352498	NaN	13642	NA
1_00004407_00352501	NaN	13643	NA
1_00004407_00352514	NaN	13644	NA
1_00004412_00352890	NaN	13645	NA
1_00004426_00354061	NaN	13646	NA
1_00004444_00355496	NaN	13647	NA
1_00004480_00358333	NaN	13648	NA
1_00004482_00358548	NaN	13649	NA
1_00004485_00358773	NaN	13650	NA
1_00004494_00359497	NaN	13651	NA
1_00004518_00361433	NaN	13652	NA
1_00004519_00361521	NaN	13653	NA
1_00004534_00362716	NaN	13654	NA
1_00004542_00363295	NaN	13655	NA
1_00004547_00363694	NaN	13656	NA
1_00004574_00365871	NaN	13657	NA
1_00004597_00367748	NaN	13658	NA
1_00004629_00370313	NaN	13659	NA
1_00004643_00371402	NaN	13660	NA
1_00004644_00371521	NaN	13661	NA
1_00004649_00371908	NaN	13662	NA
1_00004659_00372694	NaN	13663	NA
1_00004716_00377219	NaN	13664	NA
1_00004716_00377272	NaN	13665	NA
1_00004723_00377780	NaN	13666	NA
1_00004724_00377900	NaN	13667	NA
1_00004727_00378150	NaN	13668	NA
1_00004744_00379466	NaN	13669	NA
1_00004746_00379617	NaN	13670	NA
1_00004777_00382091	NaN	13671	NA
1_00004778_00382211	NaN	13672	NA
1_00004778_00382241	NaN	13673	NA
1_00004803_00384176	NaN	13674	NA
1_00004819_00385499	NaN	13675	NA
1_00004821_00385677	NaN	13676	NA
1_00004843_00387420	NaN	13677	NA
1_00004853_00388210	NaN	13678	NA
1_00004854_00388251	NaN	13679	NA
1_00004854_00388289	NaN	13680	NA
1_00004902_00392161	NaN	13681	NA
1_00004903_00392214	NaN	13682	NA
1_00004903_00392230	NaN	13683	NA
1_00004912_00392923	NaN	13684	NA
1_00004925_00393965	NaN	13685	NA
1_00004941_00395223	NaN	13686	NA
1_00004960_00396735	NaN	13687	NA
1_00004966_00397280	NaN	13688	NA
1_00004993_00399406	NaN	13689	NA
1_00005002_00400144	NaN	13690	NA
1_00005005_00400338	NaN	13691	NA
1_00005005_00400360	NaN	13692	NA
1_00005009_00400654	NaN	13693	NA
1_00005022_00401706	NaN	13694	NA
1_00005027_00402145	NaN	13695	NA
1_00005037_00402960	NaN	13696	NA
1_00005039_00403072	NaN	13697	NA
1_00005065_00405195	NaN	13698	NA
1_00005082_00406502	NaN	13699	NA
1_00005086_00406810	NaN	13700	NA
1_00005093_00407393	NaN	13701	NA
1_00005114_00409084	NaN	13702	NA
1_00005125_00409961	NaN	13703	NA
1_00005129_00410295	NaN	13704	NA
1_00005136_00410865	NaN	13705	NA
1_00005144_00411485	NaN	13706	NA
1_00005144_00411521	NaN	13707	NA
1_00005148_00411828	NaN	13708	NA
1_00005151_00412014	NaN	13709	NA
1_00005154_00412318	NaN	13710	NA
1_00005183_00414595	NaN	13711	NA
1_00005191_00415279	NaN	13712	NA
1_00005194_00415457	NaN	13713	NA
1_00005213_00417026	NaN	13714	NA
1_00005219_00417465	NaN	13715	NA
1_00005223_00417828	NaN	13716	NA
1_00005224_00417918	NaN	13717	NA
1_00005244_00419449	NaN	13718	NA
1_00005249_00419889	NaN	13719	NA
1_00005277_00422095	NaN	13720	NA
1_00005285_00422780	NaN	13721	NA
1_00005288_00422992	NaN	13722	NA
1_00005288_00423010	NaN	13723	NA
1_00005296_00423649	NaN	13724	NA
1_00005321_00425624	NaN	13725	NA
1_00005321_00425635	NaN	13726	NA
1_00005333_00426593	NaN	13727	NA
1_00005333_00426597	NaN	13728	NA
1_00005368_00429378	NaN	13729	NA
1_00005373_00429780	NaN	13730	NA
1_00005386_00430814	NaN	13731	NA
1_00005391_00431223	NaN	13732	NA
1_00005403_00432194	NaN	13733	NA
1_00005406_00432421	NaN	13734	NA
1_00005408_00432636	NaN	13735	NA
1_00005415_00433133	NaN	13736	NA
1_00005415_00433165	NaN	13737	NA
1_00005430_00434328	NaN	13738	NA
1_00005430_00434397	NaN	13739	NA
1_00005432_00434530	NaN	13740	NA
1_00005445_00435531	NaN	13741	NA
1_00005478_00438182	NaN	13742	NA
1_00005534_00442718	NaN	13743	NA
1_00005541_00443216	NaN	13744	NA
1_00005543_00443405	NaN	13745	NA
1_00005554_00444263	NaN	13746	NA
1_00005556_00444471	NaN	13747	NA
1_00005556_00444476	NaN	13748	NA
1_00005556_00444480	NaN	13749	NA
1_00005557_00444501	NaN	13750	NA
1_00005564_00445105	NaN	13751	NA
1_00005567_00445348	NaN	13752	NA
1_00005568_00445374	NaN	13753	NA
1_00005583_00446581	NaN	13754	NA
1_00005605_00448356	NaN	13755	NA
1_00005609_00448685	NaN	13756	NA
1_00005614_00449101	NaN	13757	NA
1_00005653_00452209	NaN	13758	NA
1_00005668_00453412	NaN	13759	NA
1_00005673_00453778	NaN	13760	NA
1_00005673_00453840	NaN	13761	NA
1_00005680_00454331	NaN	13762	NA
1_00005681_00454473	NaN	13763	NA
1_00005683_00454579	NaN	13764	NA
1_00005688_00455035	NaN	13765	NA
1_00005703_00456218	NaN	13766	NA
1_00005703_00456241	NaN	13767	NA
1_00005708_00456618	NaN	13768	NA
1_00005721_00457675	NaN	13769	NA
1_00005723_00457839	NaN	13770	NA
1_00005723_00457841	NaN	13771	NA
1_00005735_00458766	NaN	13772	NA
1_00005742_00459323	NaN	13773	NA
1_00005742_00459337	NaN	13774	NA
1_00005746_00459680	NaN	13775	NA
1_00005758_00460641	NaN	13776	NA
1_00005801_00464064	NaN	13777	NA
1_00005832_00466560	NaN	13778	NA
1_00005853_00468202	NaN	13779	NA
1_00005853_00468211	NaN	13780	NA
1_00005930_00474397	NaN	13781	NA
1_00005935_00474750	NaN	13782	NA
1_00005961_00476838	NaN	13783	NA
1_00005999_00479884	NaN	13784	NA
1_00006001_00480036	NaN	13785	NA
1_00006002_00480140	NaN	13786	NA
1_00006040_00483148	NaN	13787	NA
1_00006040_00483155	NaN	13788	NA
1_00006040_00483170	NaN	13789	NA
1_00006040_00483196	NaN	13790	NA
1_00006074_00485864	NaN	13791	NA
1_00006074_00485865	NaN	13792	NA
1_00006096_00487614	NaN	13793	NA
1_00006174_00493903	NaN	13794	NA
1_00006242_00499358	NaN	13795	NA
1_00006244_00499475	NaN	13796	NA
1_00006286_00502879	NaN	13797	NA
1_00006402_00512098	NaN	13798	NA
1_00006412_00512902	NaN	13799	NA
1_00006417_00513317	NaN	13800	NA
1_00006424_00513921	NaN	13801	NA
1_00006448_00515790	NaN	13802	NA
1_00006456_00516412	NaN	13803	NA
1_00006456_00516436	NaN	13804	NA
1_00006456_00516438	NaN	13805	NA
1_00006522_00521725	NaN	13806	NA
1_00006522_00521732	NaN	13807	NA
1_00006525_00521944	NaN	13808	NA
1_00006552_00524153	NaN	13809	NA
1_00006604_00528304	NaN	13810	NA
1_00006621_00529621	NaN	13811	NA
1_00006625_00529952	NaN	13812	NA
1_00006626_00530017	NaN	13813	NA
1_00006626_00530026	NaN	13814	NA
1_00006654_00532317	NaN	13815	NA
1_00006657_00532557	NaN	13816	NA
1_00006658_00532637	NaN	13817	NA
1_00006678_00534178	NaN	13818	NA
1_00006801_00544061	NaN	13819	NA
1_00006804_00544299	NaN	13820	NA
1_00006810_00544740	NaN	13821	NA
1_00006820_00545595	NaN	13822	NA
1_00006838_00547013	NaN	13823	NA
1_00006839_00547069	NaN	13824	NA
1_00006855_00548400	NaN	13825	NA
1_00006858_00548619	NaN	13826	NA
1_00006860_00548762	NaN	13827	NA
1_00006866_00549265	NaN	13828	NA
1_00006882_00550550	NaN	13829	NA
1_00006896_00551660	NaN	13830	NA
1_00006896_00551680	NaN	13831	NA
1_00006900_00551997	NaN	13832	NA
1_00006928_00554231	NaN	13833	NA
1_00006931_00554448	NaN	13834	NA
1_00006941_00555281	NaN	13835	NA
1_00006951_00556037	NaN	13836	NA
1_00006972_00557734	NaN	13837	NA
1_00006972_00557750	NaN	13838	NA
1_00006976_00558078	NaN	13839	NA
1_00006999_00559879	NaN	13840	NA
1_00007009_00560698	NaN	13841	NA
1_00007010_00560795	NaN	13842	NA
1_00007011_00560880	NaN	13843	NA
1_00007013_00560972	NaN	13844	NA
1_00007029_00562321	NaN	13845	NA
1_00007055_00564383	NaN	13846	NA
1_00007057_00564546	NaN	13847	NA
1_00007058_00564580	NaN	13848	NA
1_00007122_00569761	NaN	13849	NA
1_00007133_00570586	NaN	13850	NA
1_00007143_00571440	NaN	13851	NA
1_00007144_00571519	NaN	13852	NA
1_00007151_00572022	NaN	13853	NA
1_00007151_00572023	NaN	13854	NA
1_00007180_00574377	NaN	13855	NA
1_00007181_00574465	NaN	13856	NA
1_00007183_00574641	NaN	13857	NA
1_00007187_00574951	NaN	13858	NA
1_00007192_00575320	NaN	13859	NA
1_00007197_00575727	NaN	13860	NA
1_00007211_00576843	NaN	13861	NA
1_00007220_00577601	NaN	13862	NA
1_00007226_00578074	NaN	13863	NA
1_00007233_00578601	NaN	13864	NA
1_00007241_00579242	NaN	13865	NA
1_00007241_00579274	NaN	13866	NA
1_00007245_00579594	NaN	13867	NA
1_00007258_00580637	NaN	13868	NA
1_00007307_00584509	NaN	13869	NA
1_00007314_00585086	NaN	13870	NA
1_00007338_00587009	NaN	13871	NA
1_00007352_00588110	NaN	13872	NA
1_00007381_00590455	NaN	13873	NA
1_00007434_00594678	NaN	13874	NA
1_00007434_00594694	NaN	13875	NA
1_00007436_00594813	NaN	13876	NA
1_00007450_00595968	NaN	13877	NA
1_00007481_00598462	NaN	13878	NA
1_00007509_00600719	NaN	13879	NA
1_00007516_00601222	NaN	13880	NA
1_00007516_00601272	NaN	13881	NA
1_00007525_00601969	NaN	13882	NA
1_00007526_00602042	NaN	13883	NA
1_00007527_00602159	NaN	13884	NA
1_00007536_00602858	NaN	13885	NA
1_00007549_00603916	NaN	13886	NA
1_00007574_00605912	NaN	13887	NA
1_00007588_00606992	NaN	13888	NA
1_00007592_00607357	NaN	13889	NA
1_00007603_00608229	NaN	13890	NA
1_00007603_00608241	NaN	13891	NA
1_00007615_00609181	NaN	13892	NA
1_00007617_00609295	NaN	13893	NA
1_00007645_00611556	NaN	13894	NA
1_00007674_00613907	NaN	13895	NA
1_00007677_00614131	NaN	13896	NA
1_00007690_00615183	NaN	13897	NA
1_00007702_00616126	NaN	13898	NA
1_00007716_00617260	NaN	13899	NA
1_00007753_00620173	NaN	13900	NA
1_00007753_00620197	NaN	13901	NA
1_00007753_00620213	NaN	13902	NA
1_00007767_00621311	NaN	13903	NA
1_00007770_00621550	NaN	13904	NA
1_00007799_00623912	NaN	13905	NA
1_00007806_00624439	NaN	13906	NA
1_00007812_00624908	NaN	13907	NA
1_00007822_00625704	NaN	13908	NA
1_00007822_00625716	NaN	13909	NA
1_00007822_00625721	NaN	13910	NA
1_00007866_00629273	NaN	13911	NA
1_00007909_00632709	NaN	13912	NA
1_00007915_00633198	NaN	13913	NA
1_00007948_00635823	NaN	13914	NA
1_00007969_00637472	NaN	13915	NA
1_00007979_00638315	NaN	13916	NA
1_00007996_00639678	NaN	13917	NA
1_00008018_00641393	NaN	13918	NA
1_00008018_00641419	NaN	13919	NA
1_00008020_00641578	NaN	13920	NA
1_00008020_00641601	NaN	13921	NA
1_00008025_00641961	NaN	13922	NA
1_00008040_00643174	NaN	13923	NA
1_00008055_00644399	NaN	13924	NA
1_00008057_00644509	NaN	13925	NA
1_00008069_00645516	NaN	13926	NA
1_00008070_00645531	NaN	13927	NA
1_00008071_00645674	NaN	13928	NA
1_00008080_00646400	NaN	13929	NA
1_00008087_00646891	NaN	13930	NA
1_00008099_00647862	NaN	13931	NA
1_00008099_00647906	NaN	13932	NA
1_00008100_00647992	NaN	13933	NA
1_00008103_00648187	NaN	13934	NA
1_00008104_00648286	NaN	13935	NA
1_00008126_00650035	NaN	13936	NA
1_00008138_00650987	NaN	13937	NA
1_00008174_00653877	NaN	13938	NA
1_00008187_00654939	NaN	13939	NA
1_00008203_00656212	NaN	13940	NA
1_00008212_00656959	NaN	13941	NA
1_00008220_00657548	NaN	13942	NA
1_00008235_00658782	NaN	13943	NA
1_00008236_00658839	NaN	13944	NA
1_00008240_00659138	NaN	13945	NA
1_00008259_00660649	NaN	13946	NA
1_00008259_00660711	NaN	13947	NA
1_00008274_00661905	NaN	13948	NA
1_00008293_00663415	NaN	13949	NA
1_00008300_00663935	NaN	13950	NA
1_00008305_00664346	NaN	13951	NA
1_00008317_00665361	NaN	13952	NA
1_00008320_00665551	NaN	13953	NA
1_00008334_00666711	NaN	13954	NA
1_00008343_00667397	NaN	13955	NA
1_00008346_00667635	NaN	13956	NA
1_00008362_00668942	NaN	13957	NA
1_00008365_00669181	NaN	13958	NA
1_00008369_00669483	NaN	13959	NA
1_00008376_00670015	NaN	13960	NA
1_00008392_00671296	NaN	13961	NA
1_00008392_00671309	NaN	13962	NA
1_00008403_00672192	NaN	13963	NA
1_00008407_00672535	NaN	13964	NA
1_00008414_00673101	NaN	13965	NA
1_00008436_00674879	NaN	13966	NA
1_00008436_00674880	NaN	13967	NA
1_00008437_00674929	NaN	13968	NA
1_00008438_00675017	NaN	13969	NA
1_00008464_00677101	NaN	13970	NA
1_00008467_00677308	NaN	13971	NA
1_00008467_00677311	NaN	13972	NA
1_00008467_00677336	NaN	13973	NA
1_00008471_00677611	NaN	13974	NA
1_00008471_00677612	NaN	13975	NA
1_00008477_00678097	NaN	13976	NA
1_00008477_00678160	NaN	13977	NA
1_00008534_00682718	NaN	13978	NA
1_00008544_00683489	NaN	13979	NA
1_00008548_00683829	NaN	13980	NA
1_00008559_00684661	NaN	13981	NA
1_00008561_00684822	NaN	13982	NA
1_00008574_00685907	NaN	13983	NA
1_00008603_00688199	NaN	13984	NA
1_00008606_00688434	NaN	13985	NA
1_00008619_00689460	NaN	13986	NA
1_00008626_00690014	NaN	13987	NA
1_00008631_00690423	NaN	13988	NA
1_00008648_00691781	NaN	13989	NA
1_00008648_00691797	NaN	13990	NA
1_00008648_00691806	NaN	13991	NA
1_00008653_00692236	NaN	13992	NA
1_00008664_00693120	NaN	13993	NA
1_00008668_00693381	NaN	13994	NA
1_00008670_00693587	NaN	13995	NA
1_00008672_00693757	NaN	13996	NA
1_00008717_00697301	NaN	13997	NA
1_00008722_00697707	NaN	13998	NA
1_00008734_00698676	NaN	13999	NA
1_00008760_00700751	NaN	14000	NA
1_00008761_00700871	NaN	14001	NA
1_00008761_00700879	NaN	14002	NA
1_00008767_00701346	NaN	14003	NA
1_00008776_00702074	NaN	14004	NA
1_00008804_00704315	NaN	14005	NA
1_00008837_00706948	NaN	14006	NA
1_00008837_00706955	NaN	14007	NA
1_00008862_00708904	NaN	14008	NA
1_00008865_00709173	NaN	14009	NA
1_00008881_00710459	NaN	14010	NA
1_00008890_00711166	NaN	14011	NA
1_00008954_00716284	NaN	14012	NA
1_00008963_00717026	NaN	14013	NA
1_00008972_00717739	NaN	14014	NA
1_00008982_00718517	NaN	14015	NA
1_00008984_00718699	NaN	14016	NA
1_00009024_00721915	NaN	14017	NA
1_00009028_00722222	NaN	14018	NA
1_00009057_00724493	NaN	14019	NA
1_00009057_00724494	NaN	14020	NA
1_00009057_00724495	NaN	14021	NA
1_00009076_00726015	NaN	14022	NA
1_00009078_00726188	NaN	14023	NA
1_00009084_00726715	NaN	14024	NA
1_00009085_00726793	NaN	14025	NA
1_00009113_00728972	NaN	14026	NA
1_00009113_00729024	NaN	14027	NA
1_00009120_00729597	NaN	14028	NA
1_00009130_00730392	NaN	14029	NA
1_00009151_00732032	NaN	14030	NA
1_00009158_00732580	NaN	14031	NA
1_00009158_00732630	NaN	14032	NA
1_00009200_00735937	NaN	14033	NA
1_00009206_00736442	NaN	14034	NA
1_00009206_00736458	NaN	14035	NA
1_00009209_00736710	NaN	14036	NA
1_00009244_00739510	NaN	14037	NA
1_00009247_00739705	NaN	14038	NA
1_00009280_00742387	NaN	14039	NA
1_00009291_00743249	NaN	14040	NA
1_00009291_00743261	NaN	14041	NA
1_00009317_00745301	NaN	14042	NA
1_00009331_00746451	NaN	14043	NA
1_00009341_00747248	NaN	14044	NA
1_00009351_00748012	NaN	14045	NA
1_00009355_00748358	NaN	14046	NA
1_00009359_00748704	NaN	14047	NA
1_00009398_00751828	NaN	14048	NA
1_00009398_00751840	NaN	14049	NA
1_00009407_00752549	NaN	14050	NA
1_00009436_00754866	NaN	14051	NA
1_00009447_00755694	NaN	14052	NA
1_00009472_00757755	NaN	14053	NA
1_00009474_00757854	NaN	14054	NA
1_00009474_00757878	NaN	14055	NA
1_00009474_00757921	NaN	14056	NA
1_00009499_00759920	NaN	14057	NA
1_00009505_00760350	NaN	14058	NA
1_00009505_00760357	NaN	14059	NA
1_00009513_00761034	NaN	14060	NA
1_00009516_00761216	NaN	14061	NA
1_00009516_00761219	NaN	14062	NA
1_00009517_00761305	NaN	14063	NA
1_00009517_00761351	NaN	14064	NA
1_00009523_00761812	NaN	14065	NA
1_00009523_00761837	NaN	14066	NA
1_00009531_00762436	NaN	14067	NA
1_00009554_00764253	NaN	14068	NA
1_00009604_00768279	NaN	14069	NA
1_00009628_00770217	NaN	14070	NA
1_00009635_00770774	NaN	14071	NA
1_00009640_00771175	NaN	14072	NA
1_00009654_00772275	NaN	14073	NA
1_00009665_00773198	NaN	14074	NA
1_00009674_00773894	NaN	14075	NA
1_00009676_00774066	NaN	14076	NA
1_00009705_00776391	NaN	14077	NA
1_00009739_00779054	NaN	14078	NA
1_00009739_00779110	NaN	14079	NA
1_00009778_00782178	NaN	14080	NA
1_00009788_00783010	NaN	14081	NA
1_00009812_00784960	NaN	14082	NA
1_00009812_00784961	NaN	14083	NA
1_00009838_00787012	NaN	14084	NA
1_00009841_00787280	NaN	14085	NA
1_00009863_00788976	NaN	14086	NA
1_00009870_00789600	NaN	14087	NA
1_00009876_00790078	NaN	14088	NA
1_00009879_00790268	NaN	14089	NA
1_00009907_00792544	NaN	14090	NA
1_00009922_00793760	NaN	14091	NA
1_00009937_00794920	NaN	14092	NA
1_00009941_00795239	NaN	14093	NA
1_00009970_00797541	NaN	14094	NA
1_00009970_00797601	NaN	14095	NA
1_00009971_00797668	NaN	14096	NA
1_00009980_00798356	NaN	14097	NA
1_00009996_00799615	NaN	14098	NA
1_00010011_00800871	NaN	14099	NA
1_00010011_00800874	NaN	14100	NA
1_00010014_00801067	NaN	14101	NA
1_00010036_00802864	NaN	14102	NA
1_00010036_00802869	NaN	14103	NA
1_00010038_00802993	NaN	14104	NA
1_00010045_00803578	NaN	14105	NA
1_00010054_00804256	NaN	14106	NA
1_00010054_00804273	NaN	14107	NA
1_00010068_00805376	NaN	14108	NA
1_00010068_00805400	NaN	14109	NA
1_00010075_00805993	NaN	14110	NA
1_00010083_00806605	NaN	14111	NA
1_00010093_00807389	NaN	14112	NA
1_00010099_00807914	NaN	14113	NA
1_00010110_00808777	NaN	14114	NA
1_00010111_00808880	NaN	14115	NA
1_00010117_00809321	NaN	14116	NA
1_00010122_00809759	NaN	14117	NA
1_00010124_00809890	NaN	14118	NA
1_00010131_00810443	NaN	14119	NA
1_00010136_00810877	NaN	14120	NA
1_00010143_00811419	NaN	14121	NA
1_00010150_00811990	NaN	14122	NA
1_00010183_00814597	NaN	14123	NA
1_00010190_00815149	NaN	14124	NA
1_00010206_00816474	NaN	14125	NA
1_00010226_00818040	NaN	14126	NA
1_00010242_00819339	NaN	14127	NA
1_00010246_00819629	NaN	14128	NA
1_00010251_00820046	NaN	14129	NA
1_00010254_00820308	NaN	14130	NA
1_00010268_00821436	NaN	14131	NA
1_00010271_00821661	NaN	14132	NA
1_00010279_00822316	NaN	14133	NA
1_00010290_00823190	NaN	14134	NA
1_00010296_00823640	NaN	14135	NA
1_00010307_00824547	NaN	14136	NA
1_00010309_00824717	NaN	14137	NA
1_00010310_00824773	NaN	14138	NA
1_00010315_00825184	NaN	14139	NA
1_00010318_00825441	NaN	14140	NA
1_00010329_00826321	NaN	14141	NA
1_00010339_00827057	NaN	14142	NA
1_00010339_00827095	NaN	14143	NA
1_00010339_00827097	NaN	14144	NA
1_00010345_00827580	NaN	14145	NA
1_00010387_00830935	NaN	14146	NA
1_00010402_00832161	NaN	14147	NA
1_00010404_00832283	NaN	14148	NA
1_00010486_00838844	NaN	14149	NA
1_00010486_00838861	NaN	14150	NA
1_00010505_00840385	NaN	14151	NA
1_00010523_00841811	NaN	14152	NA
1_00010523_00841812	NaN	14153	NA
1_00010545_00843529	NaN	14154	NA
1_00010546_00843679	NaN	14155	NA
1_00010546_00843680	NaN	14156	NA
1_00010546_00843681	NaN	14157	NA
1_00010547_00843699	NaN	14158	NA
1_00010580_00846394	NaN	14159	NA
1_00010594_00847479	NaN	14160	NA
1_00010601_00848010	NaN	14161	NA
1_00010603_00848172	NaN	14162	NA
1_00010628_00850223	NaN	14163	NA
1_00010637_00850899	NaN	14164	NA
1_00010640_00851177	NaN	14165	NA
1_00010660_00852799	NaN	14166	NA
1_00010669_00853482	NaN	14167	NA
1_00010695_00855550	NaN	14168	NA
1_00010695_00855595	NaN	14169	NA
1_00010708_00856614	NaN	14170	NA
1_00010718_00857377	NaN	14171	NA
1_00010718_00857437	NaN	14172	NA
1_00010718_00857438	NaN	14173	NA
1_00010718_00857439	NaN	14174	NA
1_00010718_00857440	NaN	14175	NA
1_00010724_00857867	NaN	14176	NA
1_00010727_00858161	NaN	14177	NA
1_00010735_00858761	NaN	14178	NA
1_00010735_00858769	NaN	14179	NA
1_00010748_00859811	NaN	14180	NA
1_00010769_00861464	NaN	14181	NA
1_00010779_00862287	NaN	14182	NA
1_00010787_00862899	NaN	14183	NA
1_00010787_00862959	NaN	14184	NA
1_00010797_00863732	NaN	14185	NA
1_00010832_00866509	NaN	14186	NA
1_00010854_00868292	NaN	14187	NA
1_00010855_00868375	NaN	14188	NA
1_00010872_00869701	NaN	14189	NA
1_00010903_00872209	NaN	14190	NA
1_00010927_00874160	NaN	14191	NA
1_00010928_00874176	NaN	14192	NA
1_00010937_00874910	NaN	14193	NA
1_00010937_00874911	NaN	14194	NA
1_00010937_00874912	NaN	14195	NA
1_00010938_00874977	NaN	14196	NA
1_00010940_00875196	NaN	14197	NA
1_00010941_00875247	NaN	14198	NA
1_00010998_00879783	NaN	14199	NA
